,model,superposition_ratio,masking_ratio,log_likelihood
939,slm_mixed_150epochs,1.0,0.75,-190772.78125
940,slm_mixed_150epochs,1.0,0.8,-190772.78125
941,slm_mixed_150epochs,1.0,0.8500000000000001,-190772.78125
942,slm_mixed_150epochs,1.0,0.9,-190772.78125
943,slm_mixed_150epochs,1.0,0.9500000000000001,-190772.78125
944,slm_mixed_150epochs,1.0,1.0,-190772.78125
945,slm_full_50epochs,0.0,0.0,0.0
946,slm_full_50epochs,0.0,0.05,-300.54632568359375
947,slm_full_50epochs,0.0,0.1,-745.2513427734375
948,slm_full_50epochs,0.0,0.15000000000000002,-1528.218994140625
949,slm_full_50epochs,0.0,0.2,-2344.0283203125
950,slm_full_50epochs,0.0,0.25,-3537.12255859375
951,slm_full_50epochs,0.0,0.30000000000000004,-4658.2236328125
952,slm_full_50epochs,0.0,0.35000000000000003,-6935.87255859375
953,slm_full_50epochs,0.0,0.4,-9021.669921875
954,slm_full_50epochs,0.0,0.45,-11965.078125
955,slm_full_50epochs,0.0,0.5,-15394.9912109375
956,slm_full_50epochs,0.0,0.55,-19915.91015625
957,slm_full_50epochs,0.0,0.6000000000000001,-24066.578125
958,slm_full_50epochs,0.0,0.65,-29923.41796875
959,slm_full_50epochs,0.0,0.7000000000000001,-36916.71875
960,slm_full_50epochs,0.0,0.75,-45355.80859375
961,slm_full_50epochs,0.0,0.8,-55637.9375
962,slm_full_50epochs,0.0,0.8500000000000001,-69507.21875
963,slm_full_50epochs,0.0,0.9,-86914.484375
964,slm_full_50epochs,0.0,0.9500000000000001,-111174.21875
965,slm_full_50epochs,0.0,1.0,-191463.734375
966,slm_full_50epochs,0.25,0.0,-136963.6875
967,slm_full_50epochs,0.25,0.05,-138473.046875
968,slm_full_50epochs,0.25,0.1,-141421.640625
969,slm_full_50epochs,0.25,0.15000000000000002,-144304.25
970,slm_full_50epochs,0.25,0.2,-145425.75
971,slm_full_50epochs,0.25,0.25,-148962.46875
972,slm_full_50epochs,0.25,0.30000000000000004,-148813.640625
973,slm_full_50epochs,0.25,0.35000000000000003,-154164.09375
974,slm_full_50epochs,0.25,0.4,-154564.78125
975,slm_full_50epochs,0.25,0.45,-158012.875
976,slm_full_50epochs,0.25,0.5,-161904.40625
977,slm_full_50epochs,0.25,0.55,-167954.484375
978,slm_full_50epochs,0.25,0.6000000000000001,-167065.90625
979,slm_full_50epochs,0.25,0.65,-172594.78125
980,slm_full_50epochs,0.25,0.7000000000000001,-173243.6875
981,slm_full_50epochs,0.25,0.75,-175962.625
982,slm_full_50epochs,0.25,0.8,-179194.6875
983,slm_full_50epochs,0.25,0.8500000000000001,-184941.578125
984,slm_full_50epochs,0.25,0.9,-181591.125
985,slm_full_50epochs,0.25,0.9500000000000001,-186917.125
986,slm_full_50epochs,0.25,1.0,-191463.734375
987,slm_full_50epochs,0.5,0.0,-145287.53125
988,slm_full_50epochs,0.5,0.05,-148144.90625
989,slm_full_50epochs,0.5,0.1,-149757.578125
990,slm_full_50epochs,0.5,0.15000000000000002,-153121.9375
991,slm_full_50epochs,0.5,0.2,-155504.25
992,slm_full_50epochs,0.5,0.25,-157937.453125
993,slm_full_50epochs,0.5,0.30000000000000004,-159668.21875
994,slm_full_50epochs,0.5,0.35000000000000003,-161060.109375
995,slm_full_50epochs,0.5,0.4,-164234.25
996,slm_full_50epochs,0.5,0.45,-166949.703125
997,slm_full_50epochs,0.5,0.5,-169245.171875
998,slm_full_50epochs,0.5,0.55,-170916.171875
999,slm_full_50epochs,0.5,0.6000000000000001,-173875.28125
1000,slm_full_50epochs,0.5,0.65,-176448.21875
1001,slm_full_50epochs,0.5,0.7000000000000001,-177996.484375
1002,slm_full_50epochs,0.5,0.75,-180508.09375
1003,slm_full_50epochs,0.5,0.8,-183645.03125
1004,slm_full_50epochs,0.5,0.8500000000000001,-183447.46875
1005,slm_full_50epochs,0.5,0.9,-187254.15625
1006,slm_full_50epochs,0.5,0.9500000000000001,-188873.96875
1007,slm_full_50epochs,0.5,1.0,-191463.734375
1008,slm_full_50epochs,0.75,0.0,-170745.25
1009,slm_full_50epochs,0.75,0.05,-171804.375
1010,slm_full_50epochs,0.75,0.1,-172906.296875
1011,slm_full_50epochs,0.75,0.15000000000000002,-173633.0
1012,slm_full_50epochs,0.75,0.2,-175044.625
1013,slm_full_50epochs,0.75,0.25,-176346.0625
1014,slm_full_50epochs,0.75,0.30000000000000004,-176769.875
1015,slm_full_50epochs,0.75,0.35000000000000003,-178130.46875
1016,slm_full_50epochs,0.75,0.4,-179421.25
1017,slm_full_50epochs,0.75,0.45,-180391.890625
1018,slm_full_50epochs,0.75,0.5,-180975.28125
1019,slm_full_50epochs,0.75,0.55,-182688.546875
1020,slm_full_50epochs,0.75,0.6000000000000001,-183373.328125
1021,slm_full_50epochs,0.75,0.65,-184126.4375
1022,slm_full_50epochs,0.75,0.7000000000000001,-185159.15625
1023,slm_full_50epochs,0.75,0.75,-186644.3125
1024,slm_full_50epochs,0.75,0.8,-187174.28125
1025,slm_full_50epochs,0.75,0.8500000000000001,-188647.9375
1026,slm_full_50epochs,0.75,0.9,-189707.46875
1027,slm_full_50epochs,0.75,0.9500000000000001,-190527.125
1028,slm_full_50epochs,0.75,1.0,-191463.734375
1029,slm_full_50epochs,1.0,0.0,-191463.734375
1030,slm_full_50epochs,1.0,0.05,-191463.734375
1031,slm_full_50epochs,1.0,0.1,-191463.734375
1032,slm_full_50epochs,1.0,0.15000000000000002,-191463.734375
1033,slm_full_50epochs,1.0,0.2,-191463.734375
1034,slm_full_50epochs,1.0,0.25,-191463.734375
1035,slm_full_50epochs,1.0,0.30000000000000004,-191463.734375
1036,slm_full_50epochs,1.0,0.35000000000000003,-191463.734375
1037,slm_full_50epochs,1.0,0.4,-191463.734375
1038,slm_full_50epochs,1.0,0.45,-191463.734375
1039,slm_full_50epochs,1.0,0.5,-191463.734375
1040,slm_full_50epochs,1.0,0.55,-191463.734375
1041,slm_full_50epochs,1.0,0.6000000000000001,-191463.734375
1042,slm_full_50epochs,1.0,0.65,-191463.734375
1043,slm_full_50epochs,1.0,0.7000000000000001,-191463.734375
1044,slm_full_50epochs,1.0,0.75,-191463.734375
1045,slm_full_50epochs,1.0,0.8,-191463.734375
1046,slm_full_50epochs,1.0,0.8500000000000001,-191463.734375
1047,slm_full_50epochs,1.0,0.9,-191463.734375
1048,slm_full_50epochs,1.0,0.9500000000000001,-191463.734375
1049,slm_full_50epochs,1.0,1.0,-191463.734375
1050,slm_full_100epochs,0.0,0.0,0.0
1051,slm_full_100epochs,0.0,0.05,-263.187744140625
1052,slm_full_100epochs,0.0,0.1,-749.7542114257812
1053,slm_full_100epochs,0.0,0.15000000000000002,-1320.25927734375
1054,slm_full_100epochs,0.0,0.2,-2136.495849609375
1055,slm_full_100epochs,0.0,0.25,-3095.375
1056,slm_full_100epochs,0.0,0.30000000000000004,-4688.3369140625
1057,slm_full_100epochs,0.0,0.35000000000000003,-6303.6533203125
1058,slm_full_100epochs,0.0,0.4,-8509.3515625
1059,slm_full_100epochs,0.0,0.45,-11354.396484375
1060,slm_full_100epochs,0.0,0.5,-15473.26171875
1061,slm_full_100epochs,0.0,0.55,-19464.41015625
1062,slm_full_100epochs,0.0,0.6000000000000001,-23388.513671875
1063,slm_full_100epochs,0.0,0.65,-29929.03515625
1064,slm_full_100epochs,0.0,0.7000000000000001,-37105.46875
1065,slm_full_100epochs,0.0,0.75,-44916.3984375
1066,slm_full_100epochs,0.0,0.8,-55129.08203125
1067,slm_full_100epochs,0.0,0.8500000000000001,-69624.1015625
1068,slm_full_100epochs,0.0,0.9,-86541.6875
1069,slm_full_100epochs,0.0,0.9500000000000001,-111244.46875
1070,slm_full_100epochs,0.0,1.0,-191612.0
1071,slm_full_100epochs,0.25,0.0,-173228.78125
1072,slm_full_100epochs,0.25,0.05,-174483.03125
1073,slm_full_100epochs,0.25,0.1,-171976.40625
1074,slm_full_100epochs,0.25,0.15000000000000002,-171790.203125
1075,slm_full_100epochs,0.25,0.2,-174290.75
1076,slm_full_100epochs,0.25,0.25,-172229.96875
1077,slm_full_100epochs,0.25,0.30000000000000004,-173388.515625
1078,slm_full_100epochs,0.25,0.35000000000000003,-172614.234375
1079,slm_full_100epochs,0.25,0.4,-172855.453125
1080,slm_full_100epochs,0.25,0.45,-173949.09375
1081,slm_full_100epochs,0.25,0.5,-172643.96875
1082,slm_full_100epochs,0.25,0.55,-172420.625
1083,slm_full_100epochs,0.25,0.6000000000000001,-174775.578125
1084,slm_full_100epochs,0.25,0.65,-177538.109375
1085,slm_full_100epochs,0.25,0.7000000000000001,-176962.984375
1086,slm_full_100epochs,0.25,0.75,-180641.875
1087,slm_full_100epochs,0.25,0.8,-183967.875
1088,slm_full_100epochs,0.25,0.8500000000000001,-180006.203125
1089,slm_full_100epochs,0.25,0.9,-186607.0
1090,slm_full_100epochs,0.25,0.9500000000000001,-187359.25
1091,slm_full_100epochs,0.25,1.0,-191612.0
1092,slm_full_100epochs,0.5,0.0,-153279.03125
1093,slm_full_100epochs,0.5,0.05,-155320.46875
1094,slm_full_100epochs,0.5,0.1,-158453.4375
1095,slm_full_100epochs,0.5,0.15000000000000002,-161040.515625
1096,slm_full_100epochs,0.5,0.2,-160828.40625
1097,slm_full_100epochs,0.5,0.25,-164657.640625
1098,slm_full_100epochs,0.5,0.30000000000000004,-166406.859375
1099,slm_full_100epochs,0.5,0.35000000000000003,-170312.3125
1100,slm_full_100epochs,0.5,0.4,-169557.671875
1101,slm_full_100epochs,0.5,0.45,-174227.6875
1102,slm_full_100epochs,0.5,0.5,-176307.125
1103,slm_full_100epochs,0.5,0.55,-178716.359375
1104,slm_full_100epochs,0.5,0.6000000000000001,-181082.9375
1105,slm_full_100epochs,0.5,0.65,-180599.09375
1106,slm_full_100epochs,0.5,0.7000000000000001,-183237.734375
1107,slm_full_100epochs,0.5,0.75,-186229.875
1108,slm_full_100epochs,0.5,0.8,-186707.453125
1109,slm_full_100epochs,0.5,0.8500000000000001,-187370.15625
1110,slm_full_100epochs,0.5,0.9,-191378.0625
1111,slm_full_100epochs,0.5,0.9500000000000001,-191817.328125
1112,slm_full_100epochs,0.5,1.0,-191612.0
1113,slm_full_100epochs,0.75,0.0,-172421.921875
1114,slm_full_100epochs,0.75,0.05,-173700.578125
1115,slm_full_100epochs,0.75,0.1,-174898.828125
1116,slm_full_100epochs,0.75,0.15000000000000002,-176068.140625
1117,slm_full_100epochs,0.75,0.2,-176503.4375
1118,slm_full_100epochs,0.75,0.25,-178375.0625
1119,slm_full_100epochs,0.75,0.30000000000000004,-178962.875
1120,slm_full_100epochs,0.75,0.35000000000000003,-179799.4375
1121,slm_full_100epochs,0.75,0.4,-181531.65625
1122,slm_full_100epochs,0.75,0.45,-182260.609375
1123,slm_full_100epochs,0.75,0.5,-182757.34375
1124,slm_full_100epochs,0.75,0.55,-184762.40625
1125,slm_full_100epochs,0.75,0.6000000000000001,-184881.375
1126,slm_full_100epochs,0.75,0.65,-186424.359375
1127,slm_full_100epochs,0.75,0.7000000000000001,-186563.40625
1128,slm_full_100epochs,0.75,0.75,-187316.03125
1129,slm_full_100epochs,0.75,0.8,-189288.40625
1130,slm_full_100epochs,0.75,0.8500000000000001,-189109.140625
1131,slm_full_100epochs,0.75,0.9,-190679.640625
1132,slm_full_100epochs,0.75,0.9500000000000001,-190566.28125
1133,slm_full_100epochs,0.75,1.0,-191612.0
1134,slm_full_100epochs,1.0,0.0,-191612.0
1135,slm_full_100epochs,1.0,0.05,-191612.0
1136,slm_full_100epochs,1.0,0.1,-191612.0
1137,slm_full_100epochs,1.0,0.15000000000000002,-191612.0
1138,slm_full_100epochs,1.0,0.2,-191612.0
1139,slm_full_100epochs,1.0,0.25,-191612.0
1140,slm_full_100epochs,1.0,0.30000000000000004,-191612.0
1141,slm_full_100epochs,1.0,0.35000000000000003,-191612.0
1142,slm_full_100epochs,1.0,0.4,-191612.0
1143,slm_full_100epochs,1.0,0.45,-191612.0
1144,slm_full_100epochs,1.0,0.5,-191612.0
1145,slm_full_100epochs,1.0,0.55,-191612.0
1146,slm_full_100epochs,1.0,0.6000000000000001,-191612.0
1147,slm_full_100epochs,1.0,0.65,-191612.0
1148,slm_full_100epochs,1.0,0.7000000000000001,-191612.0
1149,slm_full_100epochs,1.0,0.75,-191612.0
1150,slm_full_100epochs,1.0,0.8,-191612.0
1151,slm_full_100epochs,1.0,0.8500000000000001,-191612.0
1152,slm_full_100epochs,1.0,0.9,-191612.0
1153,slm_full_100epochs,1.0,0.9500000000000001,-191612.0
1154,slm_full_100epochs,1.0,1.0,-191612.0
1155,slm_full_150epochs,0.0,0.0,0.0
1156,slm_full_150epochs,0.0,0.05,-275.20709228515625
1157,slm_full_150epochs,0.0,0.1,-750.2431640625
1158,slm_full_150epochs,0.0,0.15000000000000002,-1236.3980712890625
1159,slm_full_150epochs,0.0,0.2,-2068.7841796875
1160,slm_full_150epochs,0.0,0.25,-3024.744140625
1161,slm_full_150epochs,0.0,0.30000000000000004,-4662.0556640625
1162,slm_full_150epochs,0.0,0.35000000000000003,-6272.9248046875
1163,slm_full_150epochs,0.0,0.4,-8571.744140625
1164,slm_full_150epochs,0.0,0.45,-11285.3525390625
1165,slm_full_150epochs,0.0,0.5,-14589.05078125
1166,slm_full_150epochs,0.0,0.55,-18954.61328125
1167,slm_full_150epochs,0.0,0.6000000000000001,-23316.890625
1168,slm_full_150epochs,0.0,0.65,-29585.517578125
1169,slm_full_150epochs,0.0,0.7000000000000001,-36247.7578125
1170,slm_full_150epochs,0.0,0.75,-45342.671875
1171,slm_full_150epochs,0.0,0.8,-55219.015625
1172,slm_full_150epochs,0.0,0.8500000000000001,-69588.4765625
1173,slm_full_150epochs,0.0,0.9,-87120.28125
1174,slm_full_150epochs,0.0,0.9500000000000001,-111109.9375
1175,slm_full_150epochs,0.0,1.0,-190633.84375
1176,slm_full_150epochs,0.25,0.0,-193648.734375
1177,slm_full_150epochs,0.25,0.05,-191987.953125
1178,slm_full_150epochs,0.25,0.1,-191328.75
1179,slm_full_150epochs,0.25,0.15000000000000002,-191018.78125
1180,slm_full_150epochs,0.25,0.2,-189865.9375
1181,slm_full_150epochs,0.25,0.25,-188861.953125
1182,slm_full_150epochs,0.25,0.30000000000000004,-186802.828125
1183,slm_full_150epochs,0.25,0.35000000000000003,-188136.21875
1184,slm_full_150epochs,0.25,0.4,-183829.625
1185,slm_full_150epochs,0.25,0.45,-182851.6875
1186,slm_full_150epochs,0.25,0.5,-181382.0
1187,slm_full_150epochs,0.25,0.55,-180332.0625
1188,slm_full_150epochs,0.25,0.6000000000000001,-181804.078125
1189,slm_full_150epochs,0.25,0.65,-180605.578125
1190,slm_full_150epochs,0.25,0.7000000000000001,-182453.265625
1191,slm_full_150epochs,0.25,0.75,-182039.125
1192,slm_full_150epochs,0.25,0.8,-183880.484375
1193,slm_full_150epochs,0.25,0.8500000000000001,-182385.40625
1194,slm_full_150epochs,0.25,0.9,-183511.046875
1195,slm_full_150epochs,0.25,0.9500000000000001,-188681.375
1196,slm_full_150epochs,0.25,1.0,-190633.84375
1197,slm_full_150epochs,0.5,0.0,-152059.125
1198,slm_full_150epochs,0.5,0.05,-154044.84375
1199,slm_full_150epochs,0.5,0.1,-155781.21875
1200,slm_full_150epochs,0.5,0.15000000000000002,-156792.8125
1201,slm_full_150epochs,0.5,0.2,-161015.609375
1202,slm_full_150epochs,0.5,0.25,-162638.625
1203,slm_full_150epochs,0.5,0.30000000000000004,-164337.75
1204,slm_full_150epochs,0.5,0.35000000000000003,-166156.046875
1205,slm_full_150epochs,0.5,0.4,-168627.6875
1206,slm_full_150epochs,0.5,0.45,-171551.84375
1207,slm_full_150epochs,0.5,0.5,-168696.828125
1208,slm_full_150epochs,0.5,0.55,-174185.40625
1209,slm_full_150epochs,0.5,0.6000000000000001,-176770.078125
1210,slm_full_150epochs,0.5,0.65,-178198.640625
1211,slm_full_150epochs,0.5,0.7000000000000001,-180180.109375
1212,slm_full_150epochs,0.5,0.75,-185659.125
1213,slm_full_150epochs,0.5,0.8,-183990.65625
1214,slm_full_150epochs,0.5,0.8500000000000001,-185578.703125
1215,slm_full_150epochs,0.5,0.9,-189015.6875
1216,slm_full_150epochs,0.5,0.9500000000000001,-191246.734375
1217,slm_full_150epochs,0.5,1.0,-190633.84375
1218,slm_full_150epochs,0.75,0.0,-170377.84375
1219,slm_full_150epochs,0.75,0.05,-171584.15625
1220,slm_full_150epochs,0.75,0.1,-172429.3125
1221,slm_full_150epochs,0.75,0.15000000000000002,-173564.6875
1222,slm_full_150epochs,0.75,0.2,-174263.875
1223,slm_full_150epochs,0.75,0.25,-175890.09375
1224,slm_full_150epochs,0.75,0.30000000000000004,-176634.1875
1225,slm_full_150epochs,0.75,0.35000000000000003,-178511.0625
1226,slm_full_150epochs,0.75,0.4,-178575.9375
1227,slm_full_150epochs,0.75,0.45,-180197.765625
1228,slm_full_150epochs,0.75,0.5,-181629.734375
1229,slm_full_150epochs,0.75,0.55,-183129.84375
1230,slm_full_150epochs,0.75,0.6000000000000001,-182653.125
1231,slm_full_150epochs,0.75,0.65,-184076.671875
1232,slm_full_150epochs,0.75,0.7000000000000001,-185338.765625
1233,slm_full_150epochs,0.75,0.75,-185949.0
1234,slm_full_150epochs,0.75,0.8,-187966.234375
1235,slm_full_150epochs,0.75,0.8500000000000001,-187929.1875
1236,slm_full_150epochs,0.75,0.9,-188971.265625
1237,slm_full_150epochs,0.75,0.9500000000000001,-190053.21875
1238,slm_full_150epochs,0.75,1.0,-190633.84375
1239,slm_full_150epochs,1.0,0.0,-190633.84375
1240,slm_full_150epochs,1.0,0.05,-190633.84375
1241,slm_full_150epochs,1.0,0.1,-190633.84375
1242,slm_full_150epochs,1.0,0.15000000000000002,-190633.84375
1243,slm_full_150epochs,1.0,0.2,-190633.84375
1244,slm_full_150epochs,1.0,0.25,-190633.84375
1245,slm_full_150epochs,1.0,0.30000000000000004,-190633.84375
1246,slm_full_150epochs,1.0,0.35000000000000003,-190633.84375
1247,slm_full_150epochs,1.0,0.4,-190633.84375
1248,slm_full_150epochs,1.0,0.45,-190633.84375
1249,slm_full_150epochs,1.0,0.5,-190633.84375
1250,slm_full_150epochs,1.0,0.55,-190633.84375
1251,slm_full_150epochs,1.0,0.6000000000000001,-190633.84375
1252,slm_full_150epochs,1.0,0.65,-190633.84375
1253,slm_full_150epochs,1.0,0.7000000000000001,-190633.84375
1254,slm_full_150epochs,1.0,0.75,-190633.84375
1255,slm_full_150epochs,1.0,0.8,-190633.84375
1256,slm_full_150epochs,1.0,0.8500000000000001,-190633.84375
1257,slm_full_150epochs,1.0,0.9,-190633.84375
1258,slm_full_150epochs,1.0,0.9500000000000001,-190633.84375
1259,slm_full_150epochs,1.0,1.0,-190633.84375
